hospital_code;diag_code;drug_code;patient_count;is_suppressed
3401036;C02.8;5055565713846;;true
3401036;C02.8;5909990035946;;true
3401036;C02.9;5909990035922;;true
3401036;C02.9;5901549325126;;true
3401036;C02.9;5909990035946;;true
3401036;C02.9;5909990055234;;true
3401036;C02.9;5909990336258;;true
3401036;C02.9;5909990958535;;true
3401036;C04.8;5909990874408;;true
3401036;C04.8;5909990055234;;true
3401036;C04.8;5909990340330;;true
3401036;C04.8;5909990333936;;true
3401036;C04.9;5909990055234;;true
3401036;C04.9;5909990958535;;true
3401036;C04.9;5909991333447;;true
3401036;C04.9;5909990333936;;true
3401036;C05.0;5909991402389;;true
3401036;C06.8;5909990850280;;true
3401036;C06.8;5909990874408;;true
3401036;C06.8;5909990055234;;true
3401036;C06.8;5909990958535;;true
3401036;C06.8;5909990035922;;true
3401036;C06.8;5055565748640;;true
3401036;C06.8;5909990035946;;true
3401036;C06.9;5909990055234;;true
3401036;C06.9;5909990958535;;true
3401036;C07;5909990055234;;true
3401036;C07;5909990874408;;true
3401036;C07;5909990340330;;true
3401036;C07;5909990958535;;true
3401036;C07;5909990333936;;true
3401036;C08.9;5909991402389;;true
3401036;C09.0;5909990874408;;true
3401036;C09.9;5909990055234;;true
3401036;C09.9;5909990340330;;true
3401036;C09.9;5901549325126;;true
3401036;C09.9;5909991220518;;true
3401036;C09.9;5909990958535;;true
3401036;C09.9;5909990874408;;true
3401036;C09.9;5907626708905;;true
3401036;C09.9;5909990336258;;true
3401036;C09.9;5909991220501;;true
3401036;C10.2;5909990055197;;true
3401036;C10.2;5909990055234;;true
3401036;C10.2;5909990958535;;true
3401036;C10.9;5901549325126;;true
3401036;C11.8;5909990958535;;true
3401036;C11.8;5909990055234;;true
3401036;C12;5901549325126;;true
3401036;C12;5909990333936;;true
3401036;C12;5909990336258;;true
3401036;C12;5909990958535;;true
3401036;C12;5909990055234;;true
3401036;C13.1;5909990055234;;true
3401036;C13.1;5909990055197;;true
3401036;C13.1;5909990958535;;true
3401036;C13.8;5909990333936;;true
3401036;C13.8;5909990874408;;true
3401036;C13.8;5909990958535;;true
3401036;C13.8;5909990055234;;true
3401036;C13.8;5909990340330;;true
3401036;C13.9;5909990035946;;true
3401036;C13.9;5000456031493;;true
3401036;C13.9;5055565748640;;true
3401036;C13.9;5909990874408;;true
3401036;C13.9;5909990850280;;true
3401036;C13.9;5909990055234;;true
3401036;C13.9;5909990662753;;true
3401036;C13.9;5909990055197;;true
3401036;C13.9;5909990958535;;true
3401036;C14.0;5901549325126;;true
3401036;C15.2;5909991220501;;true
3401036;C15.2;5909991220518;;true
3401036;C15.5;5909991220518;;true
3401036;C15.5;5909991220501;;true
3401036;C15.5;5909990662753;;true
3401036;C15.5;5909990055234;;true
3401036;C15.5;5909990874408;;true
3401036;C15.8;5909990687763;;true
3401036;C15.8;5909990055197;;true
3401036;C15.8;5909990874408;;true
3401036;C15.8;5909990055234;;true
3401036;C15.8;5909990662753;;true
3401036;C15.9;5909990874408;;true
3401036;C15.9;5909990450633;;true
3401036;C15.9;5909990055234;5;false
3401036;C15.9;5909991220501;;true
3401036;C15.9;5909990478019;;true
3401036;C15.9;5055565748640;;true
3401036;C15.9;5909990662753;;true
3401036;C15.9;5909991220518;;true
3401036;C15.9;5909990958535;5;false
3401036;C15.9;5909990336258;;true
3401036;C15.9;5909990055197;;true
3401036;C16.0;5909990796168;;true
3401036;C16.0;5909990648825;;true
3401036;C16.0;5055565707531;;true
3401036;C16.0;5909990336258;;true
3401036;C16.0;5909991220501;;true
3401036;C16.0;5055565707548;;true
3401036;C16.0;5909990055234;;true
3401036;C16.0;5909990827206;;true
3401036;C16.0;5909990055197;;true
3401036;C16.0;5909990827381;;true
3401036;C16.0;5909990478019;;true
3401036;C16.0;5909990850280;;true
3401036;C16.0;5909991220518;;true
3401036;C16.2;5909990055234;;true
3401036;C16.2;5909990336258;;true
3401036;C16.2;5909990648825;;true
3401036;C16.2;5909990776313;;true
3401036;C16.2;5909990874408;;true
3401036;C16.9;5909991220501;7;false
3401036;C16.9;5902020241720;;true
3401036;C16.9;5909990055234;19;false
3401036;C16.9;5909991220518;7;false
3401036;C16.9;5055565713846;;true
3401036;C16.9;5909990958535;;true
3401036;C16.9;5055565726990;;true
3401036;C16.9;5055565731352;5;false
3401036;C16.9;5909990874408;5;false
3401036;C16.9;5055565748640;;true
3401036;C16.9;5909990687763;;true
3401036;C16.9;5909990055197;6;false
3401036;C16.9;5902020241737;;true
3401036;C16.9;5909990648825;15;false
3401036;C16.9;5901571320625;;true
3401036;C16.9;5909991051259;;true
3401036;C16.9;5055565707531;;true
3401036;C16.9;5909990796168;5;false
3401036;C16.9;5909990935024;;true
3401036;C16.9;5055565707548;;true
3401036;C16.9;5901571320632;;true
3401036;C16.9;5909991051181;;true
3401036;C16.9;5907626708905;;true
3401036;C16.9;5909990827381;7;false
3401036;C16.9;5901571320649;;true
3401036;C16.9;5995327181615;;true
3401036;C16.9;5415062339176;;true
3401036;C16.9;5055565713853;;true
3401036;C16.9;5901571320618;;true
3401036;C16.9;5909990450633;;true
3401036;C16.9;5909990478019;7;false
3401036;C16.9;5909990336258;11;false
3401036;C16.9;5909990340330;8;false
3401036;C16.9;5909991205898;;true
3401036;C16.9;5909990827206;9;false
3401036;C17.9;5055565726990;;true
3401036;C17.9;5909991051259;;true
3401036;C18.0;5909990648825;;true
3401036;C18.0;5909990340330;;true
3401036;C18.0;5055565731352;;true
3401036;C18.0;5909990336258;;true
3401036;C18.0;5909990055234;;true
3401036;C18.2;5907626708905;;true
3401036;C18.2;5055565707548;;true
3401036;C18.2;5909990055234;;true
3401036;C18.2;5055565707531;;true
3401036;C18.2;5055565748640;;true
3401036;C18.2;5909990336258;;true
3401036;C18.2;5909990827381;;true
3401036;C18.2;5909990055197;;true
3401036;C18.2;5909990687800;;true
3401036;C18.2;5055565713846;;true
3401036;C18.2;5909990478019;;true
3401036;C18.2;5909990827206;;true
3401036;C18.2;5909990648825;;true
3401036;C18.2;5902020241737;;true
3401036;C18.3;5909990662753;;true
3401036;C18.3;5909990874408;;true
3401036;C18.3;5909990340330;;true
3401036;C18.3;5909990055234;;true
3401036;C18.4;5909990336258;;true
3401036;C18.4;5909990055234;;true
3401036;C18.4;5909990648825;;true
3401036;C18.5;5902020241737;;true
3401036;C18.5;5055565707548;;true
3401036;C18.5;5909990340330;;true
3401036;C18.6;5909990827206;;true
3401036;C18.6;5909990055234;;true
3401036;C18.6;5901797710989;;true
3401036;C18.6;5909990648825;;true
3401036;C18.6;5909990827381;;true
3401036;C18.6;5909990336258;;true
3401036;C18.6;5909991451349;;true
3401036;C18.6;5909990796168;;true
3401036;C18.6;5901797710972;;true
3401036;C18.6;5909991451332;;true
3401036;C18.7;5901571320649;;true
3401036;C18.7;5901571320625;;true
3401036;C18.7;5055565707548;;true
3401036;C18.7;5901571320618;;true
3401036;C18.7;5055565713853;;true
3401036;C18.7;5909990055197;;true
3401036;C18.7;5907626708905;;true
3401036;C18.7;5055565707531;;true
3401036;C18.7;5055565748640;;true
3401036;C18.7;5909990827206;;true
3401036;C18.7;5909990055234;8;false
3401036;C18.7;5909990687800;;true
3401036;C18.7;5909990035946;;true
3401036;C18.7;5909990796168;;true
3401036;C18.7;5909990340330;;true
3401036;C18.7;5055565731352;;true
3401036;C18.7;5909990336258;9;false
3401036;C18.7;5909990035922;;true
3401036;C18.7;5902020241737;;true
3401036;C18.7;5909990478019;;true
3401036;C18.7;5909990827381;;true
3401036;C18.7;5909990648825;9;false
3401036;C18.7;5901571320632;;true
3401036;C18.8;5909991451349;;true
3401036;C18.8;5909990459513;;true
3401036;C18.8;5055565731352;;true
3401036;C18.8;5909990055234;;true
3401036;C18.8;5909990827206;;true
3401036;C18.8;5909991451332;;true
3401036;C18.8;5909990796168;;true
3401036;C18.8;5909990827381;;true
3401036;C18.8;5909990340330;;true
3401036;C18.8;5909990646555;;true
3401036;C18.8;5909990055197;;true
3401036;C18.8;5909990035922;;true
3401036;C18.8;5909990336258;;true
3401036;C18.8;5909990648825;;true
3401036;C18.8;5055565707548;;true
3401036;C18.8;5909990478019;;true
3401036;C18.8;5909990646531;;true
3401036;C18.8;5909990035946;;true
3401036;C18.9;5909990827206;6;false
3401036;C18.9;5055565707531;;true
3401036;C18.9;5901797710989;;true
3401036;C18.9;5909990340330;;true
3401036;C18.9;5909991451332;;true
3401036;C18.9;5902020241720;;true
3401036;C18.9;5055565713853;;true
3401036;C18.9;5909990827381;8;false
3401036;C18.9;5909990035922;;true
3401036;C18.9;5909990336258;23;false
3401036;C18.9;5902020241737;9;false
3401036;C18.9;5901571320618;;true
3401036;C18.9;5907626708905;;true
3401036;C18.9;5909990055234;25;false
3401036;C18.9;5909990646531;;true
3401036;C18.9;5055565707548;9;false
3401036;C18.9;5055565748640;6;false
3401036;C18.9;5909991451349;;true
3401036;C18.9;5901571320632;;true
3401036;C18.9;5909990646555;5;false
3401036;C18.9;5909990478019;11;false
3401036;C18.9;5909990796168;;true
3401036;C18.9;5909990648825;23;false
3401036;C18.9;5055565731352;17;false
3401036;C18.9;5996537007047;;true
3401036;C18.9;5909990450633;6;false
3401036;C18.9;5996537008044;;true
3401036;C18.9;5909990958535;;true
3401036;C18.9;5909990776313;;true
3401036;C18.9;5909990055197;10;false
3401036;C18.9;5909990459513;;true
3401036;C18.9;5901571320649;;true
3401036;C18.9;5901797710972;;true
3401036;C18.9;5909990035946;;true
3401036;C19;5055565707548;;true
3401036;C19;5901571320625;;true
3401036;C19;5909990055234;5;false
3401036;C19;5909990796168;;true
3401036;C19;5909991451349;;true
3401036;C19;5909990648825;;true
3401036;C19;5055565731352;;true
3401036;C19;5909990336258;;true
3401036;C19;5901571320632;;true
3401036;C19;5909990687800;;true
3401036;C19;5909990827206;;true
3401036;C19;5909990646555;;true
3401036;C19;5909990646531;;true
3401036;C19;5907626708905;;true
3401036;C19;5901571320618;;true
3401036;C19;5909990055197;;true
3401036;C19;5909990478019;;true
3401036;C19;5909990827381;;true
3401036;C20;5909990055234;40;false
3401036;C20;5909991451332;;true
3401036;C20;5055565713846;;true
3401036;C20;5909990874408;;true
3401036;C20;5909990055197;23;false
3401036;C20;5909990035922;5;false
3401036;C20;5909990336258;39;false
3401036;C20;5909990776313;;true
3401036;C20;5909990459513;;true
3401036;C20;5909990646555;7;false
3401036;C20;5902020241737;5;false
3401036;C20;5909990827206;15;false
3401036;C20;5901571320649;;true
3401036;C20;5996537007047;;true
3401036;C20;5902020241720;;true
3401036;C20;5907626708905;;true
3401036;C20;5901571320625;;true
3401036;C20;5055565748640;;true
3401036;C20;5909990646531;5;false
3401036;C20;5901797710972;;true
3401036;C20;5909990796168;;true
3401036;C20;5909990662753;;true
3401036;C20;5909990450633;6;false
3401036;C20;5909990648825;39;false
3401036;C20;5901571320632;;true
3401036;C20;5909990827381;20;false
3401036;C20;5055565713853;;true
3401036;C20;5909990035946;5;false
3401036;C20;5909990340330;;true
3401036;C20;5909990478019;24;false
3401036;C20;5909991451349;5;false
3401036;C20;5901571320618;;true
3401036;C20;5902768001167;;true
3401036;C20;5996537008044;;true
3401036;C20;5055565731352;21;false
3401036;C20;5055565707548;;true
3401036;C20;5901797710989;;true
3401036;C21.0;5909990687800;;true
3401036;C21.1;5909990055197;;true
3401036;C21.1;5909990336258;;true
3401036;C21.1;5909990478019;;true
3401036;C21.1;5909990450633;;true
3401036;C21.8;5909990336258;;true
3401036;C21.8;5909990648825;;true
3401036;C21.8;5909990055234;;true
3401036;C21.8;5055565748640;;true
3401036;C21.8;5909990687800;;true
3401036;C22.0;5901797710989;;true
3401036;C22.0;5902020241737;;true
3401036;C22.0;5901797710972;;true
3401036;C22.0;5055565785706;;true
3401036;C22.0;5909991451332;;true
3401036;C22.0;5909991451349;;true
3401036;C22.0;3582186003947;;true
3401036;C22.0;5902768001167;;true
3401036;C22.0;3582186003954;;true
3401036;C22.0;3582186003961;;true
3401036;C22.0;5909991459239;;true
3401036;C22.1;5055565731352;;true
3401036;C22.1;5909990055197;;true
3401036;C23;5909990827381;;true
3401036;C23;5909990648825;;true
3401036;C23;5909990055234;;true
3401036;C23;5909990976102;;true
3401036;C23;5909990336258;;true
3401036;C23;5909990827206;;true
3401036;C23;5909990796168;;true
3401036;C23;5907626708905;;true
3401036;C23;5909990958535;;true
3401036;C23;5909990055197;;true
3401036;C23;5055565748640;;true
3401036;C23;5909990478019;;true
3401036;C23;5909990450633;;true
3401036;C23;5909990871049;;true
3401036;C24.9;5909990976102;;true
3401036;C24.9;5909990648825;;true
3401036;C24.9;5909990478019;;true
3401036;C24.9;5909990336258;;true
3401036;C24.9;5909990340330;;true
3401036;C24.9;5909990055197;;true
3401036;C24.9;5055565707548;;true
3401036;C24.9;5902020241737;;true
3401036;C24.9;5055565731352;;true
3401036;C24.9;5909990958535;;true
3401036;C24.9;5909990827206;;true
3401036;C24.9;5909990055234;;true
3401036;C25.0;5902020241720;;true
3401036;C25.0;5909990055234;;true
3401036;C25.0;5909990340330;;true
3401036;C25.0;5909990055197;;true
3401036;C25.0;5909990687763;;true
3401036;C25.0;5909990687800;;true
3401036;C25.0;5909990871049;;true
3401036;C25.0;5902020241737;;true
3401036;C25.2;5055565707548;;true
3401036;C25.2;5909990827206;;true
3401036;C25.2;5909990648825;;true
3401036;C25.2;5909990336258;;true
3401036;C25.2;5909990827381;;true
3401036;C25.2;5055565731352;;true
3401036;C25.2;5907626708905;;true
3401036;C25.2;5909990055234;;true
3401036;C25.9;5909990796168;;true
3401036;C25.9;5909990930265;;true
3401036;C25.9;5909990055197;6;false
3401036;C25.9;5055565731352;5;false
3401036;C25.9;5902020241737;;true
3401036;C25.9;5909990871049;6;false
3401036;C25.9;5055565707548;;true
3401036;C25.9;5909990340330;;true
3401036;C25.9;5909990976102;7;false
3401036;C25.9;5909990055234;16;false
3401036;C25.9;5909990874408;;true
3401036;C25.9;5909990336258;9;false
3401036;C25.9;5909990827206;;true
3401036;C25.9;5909990450633;;true
3401036;C25.9;5909990478019;;true
3401036;C25.9;5909990827381;8;false
3401036;C25.9;5055565748640;;true
3401036;C25.9;5909990648825;9;false
3401036;C25.9;5902020241720;;true
3401036;C25.9;5909990958535;;true
3401036;C32.1;5909990340330;;true
3401036;C32.1;5909990336258;;true
3401036;C32.1;5909990874408;;true
3401036;C32.1;5909990478019;;true
3401036;C32.1;5909990958535;;true
3401036;C32.1;5901549325126;;true
3401036;C32.1;5909990055234;;true
3401036;C34.0;5909990055234;;true
3401036;C34.0;5909990662753;;true
3401036;C34.1;5909990874408;;true
3401036;C34.1;5909990055197;;true
3401036;C34.1;5909990958535;;true
3401036;C34.1;5909991417680;;true
3401036;C34.1;5909990662753;;true
3401036;C34.1;5909990055234;5;false
3401036;C34.1;5909991220501;;true
3401036;C34.1;5055565768969;;true
3401036;C34.1;5055565768952;;true
3401036;C34.1;5055565713853;;true
3401036;C34.1;5909991220518;;true
3401036;C34.3;5909990958535;;true
3401036;C34.3;5909990055234;;true
3401036;C34.3;5909991314446;;true
3401036;C34.3;5909991402389;;true
3401036;C34.3;5055565713846;;true
3401036;C34.3;5901549325126;;true
3401036;C34.8;5901549325126;;true
3401036;C34.8;5909990776313;;true
3401036;C34.8;5902768001167;;true
3401036;C34.8;5909990662753;;true
3401036;C34.8;5909990984770;;true
3401036;C34.8;5055565713853;;true
3401036;C34.8;5000456031493;;true
3401036;C34.8;5000456031486;;true
3401036;C34.8;5909990958535;;true
3401036;C34.8;5909990055234;;true
3401036;C34.9;5902768001167;12;false
3401036;C34.9;5909991203900;;true
3401036;C34.9;5909991220518;8;false
3401036;C34.9;5909990055234;66;false
3401036;C34.9;5901549325126;20;false
3401036;C34.9;5909990958535;21;false
3401036;C34.9;5909990943111;;true
3401036;C34.9;5909990871049;;true
3401036;C34.9;5909990776313;14;false
3401036;C34.9;8715131024895;;true
3401036;C34.9;5000456012065;5;false
3401036;C34.9;5909990340330;14;false
3401036;C34.9;5055565768952;;true
3401036;C34.9;5055565768969;6;false
3401036;C34.9;5055565713853;5;false
3401036;C34.9;5415062343531;;true
3401036;C34.9;5909990850280;6;false
3401036;C34.9;5909990994601;;true
3401036;C34.9;5909990872459;;true
3401036;C34.9;5909991220501;7;false
3401036;C34.9;5909990687763;;true
3401036;C34.9;5909991444167;;true
3401036;C34.9;5909990872442;;true
3401036;C34.9;5909990662753;44;false
3401036;C34.9;5909990976102;;true
3401036;C34.9;5909991289379;;true
3401036;C34.9;5909990055197;19;false
3401036;C34.9;5902768001143;;true
3401036;C34.9;5907626708905;15;false
3401036;C34.9;5055565713846;;true
3401036;C34.9;7613326025546;;true
3401036;C34.9;5909990874408;31;false
3401036;C34.9;5909991314446;8;false
3401036;C34.9;5055565748640;11;false
3401036;C34.9;5909991402389;21;false
3401036;C34.9;5909991444174;5;false
3401036;C34.9;5909991203887;;true
3401036;C34.9;5000456031493;10;false
3401036;C34.9;5909990687800;;true
3401036;C43.5;5909991220501;;true
3401036;C43.5;3573994003922;;true
3401036;C43.5;5909991220518;;true
3401036;C43.5;3573994003946;;true
3401036;C43.6;3573994003922;;true
3401036;C43.6;3573994003946;;true
3401036;C43.6;3573994003939;;true
3401036;C43.6;5909991220501;;true
3401036;C43.6;5909991220518;;true
3401036;C43.7;5901549325126;;true
3401036;C43.9;5909990872459;;true
3401036;C43.9;5909991029609;;true
3401036;C43.9;3573994003922;;true
3401036;C43.9;5909990669523;;true
3401036;C43.9;5901549325126;;true
3401036;C43.9;NA;;true
3401036;C43.9;5909990874408;;true
3401036;C43.9;5909990055234;;true
3401036;C43.9;3573994003946;;true
3401036;C43.9;5909990946983;;true
3401036;C43.9;5909991029500;;true
3401036;C43.9;5909991220518;;true
3401036;C43.9;5909991029708;;true
3401036;C43.9;5909991220501;;true
3401036;C45.0;5909991220501;;true
3401036;C45.0;5909991220518;;true
3401036;C45.0;5909990872442;;true
3401036;C45.1;5055565768969;;true
3401036;C45.1;5055565768952;;true
3401036;C45.1;5909990055234;;true
3401036;C45.1;5909991444174;;true
3401036;C45.1;5909990055197;;true
3401036;C45.1;5909990662753;;true
3401036;C45.1;5909990871049;;true
3401036;C45.1;5909991444167;;true
3401036;C45.9;5055565768969;;true
3401036;C45.9;5909990055234;;true
3401036;C45.9;5909990958535;;true
3401036;C45.9;5055565768952;;true
3401036;C48.2;5055565731352;;true
3401036;C48.2;5909990874408;;true
3401036;C48.2;5909990336258;;true
3401036;C48.2;5909990055234;;true
3401036;C48.2;5909990648825;;true
3401036;C49.0;5909990764891;;true
3401036;C49.3;5909990055234;;true
3401036;C49.3;5909990241217;;true
3401036;C49.3;5909990265831;;true
3401036;C49.3;5909990241118;;true
3401036;C49.4;5909991051259;;true
3401036;C49.4;5055565726990;;true
3401036;C49.4;5055565726983;;true
3401036;C49.9;5909990055197;;true
3401036;C49.9;5909990764891;;true
3401036;C49.9;5909990614844;;true
3401036;C49.9;5909990055234;;true
3401036;C50.1;5909990874408;;true
3401036;C50.1;5909990055234;;true
3401036;C50.1;5909990340330;;true
3401036;C50.1;5909990055197;;true
3401036;C50.1;5909990241019;;true
3401036;C50.1;5909991246563;;true
3401036;C50.1;5909990614844;;true
3401036;C50.2;5909990241019;;true
3401036;C50.2;5909990614844;;true
3401036;C50.2;5909990240913;;true
3401036;C50.2;5909991246563;;true
3401036;C50.4;5902768001006;;true
3401036;C50.4;5909990055234;;true
3401036;C50.4;5909990340330;;true
3401036;C50.4;5909990614844;;true
3401036;C50.4;5909991336769;;true
3401036;C50.4;5055565748640;;true
3401036;C50.4;5909990850280;;true
3401036;C50.4;5909990055197;;true
3401036;C50.4;5909990241019;;true
3401036;C50.4;5901549325126;;true
3401036;C50.4;5909991411022;;true
3401036;C50.4;5415062339176;;true
3401036;C50.5;5909991336769;;true
3401036;C50.5;5909991411022;;true
3401036;C50.8;5901549325126;;true
3401036;C50.8;5902768001037;;true
3401036;C50.9;5055565713853;;true
3401036;C50.9;5901549325126;6;false
3401036;C50.9;5909990687800;;true
3401036;C50.9;5909991402389;9;false
3401036;C50.9;5909990055197;26;false
3401036;C50.9;5909990976102;;true
3401036;C50.9;5909990669523;;true
3401036;C50.9;5907626708905;12;false
3401036;C50.9;5902020241737;6;false
3401036;C50.9;5055565726990;;true
3401036;C50.9;5415062353691;5;false
3401036;C50.9;5902768001006;24;false
3401036;C50.9;5055565707548;7;false
3401036;C50.9;5909990943111;;true
3401036;C50.9;5909990687763;;true
3401036;C50.9;5909991451349;;true
3401036;C50.9;5909990871049;;true
3401036;C50.9;5902768001037;13;false
3401036;C50.9;5909990340330;13;false
3401036;C50.9;5902768001051;20;false
3401036;C50.9;5902768001044;21;false
3401036;C50.9;5909990213559;;true
3401036;C50.9;5055565748640;13;false
3401036;C50.9;5909990055234;65;false
3401036;C50.9;5909990336258;;true
3401036;C50.9;5909990240913;8;false
3401036;C50.9;5415062353684;;true
3401036;C50.9;5014602500993;;true
3401036;C50.9;5909990333936;;true
3401036;C50.9;5909991402365;;true
3401036;C50.9;5055565713846;;true
3401036;C50.9;5909990935024;;true
3401036;C50.9;5909991336769;21;false
3401036;C50.9;5909991411022;21;false
3401036;C50.9;5909990958535;;true
3401036;C50.9;5909990994601;12;false
3401036;C50.9;5909990662753;35;false
3401036;C50.9;5000456031318;;true
3401036;C50.9;5909991451332;;true
3401036;C50.9;5909990241019;14;false
3401036;C50.9;5909990240814;;true
3401036;C50.9;5391507146816;;true
3401036;C50.9;5909990850280;38;false
3401036;C50.9;5901797710415;28;false
3401036;C50.9;5415062339176;29;false
3401036;C50.9;5909990614844;11;false
3401036;C50.9;5415062353677;;true
3401036;C50.9;5909991246563;6;false
3401036;C50.9;4260161043629;7;false
3401036;C50.9;5909990874408;20;false
3401036;C51.9;5909990055234;;true
3401036;C51.9;5909990340330;;true
3401036;C51.9;5909990336258;;true
3401036;C51.9;5909990648825;;true
3401036;C51.9;5909991314446;;true
3401036;C53.9;5901797710989;;true
3401036;C53.9;5909991408329;;true
3401036;C53.9;5901797710972;;true
3401036;C53.9;5909990662753;;true
3401036;C53.9;5909990055234;10;false
3401036;C53.9;5055565748640;;true
3401036;C53.9;5996537008044;;true
3401036;C53.9;5909990340330;;true
3401036;C53.9;5909990958535;;true
3401036;C53.9;5909991451349;;true
3401036;C53.9;5907626708905;;true
3401036;C53.9;5996537007047;;true
3401036;C53.9;5909990055197;;true
3401036;C53.9;5909990241118;;true
3401036;C53.9;5909991451332;;true
3401036;C53.9;5909990984770;6;false
3401036;C53.9;5909990984756;;true
3401036;C53.9;5055565713853;;true
3401036;C53.9;5909990874408;5;false
3401036;C53.9;5909990687763;;true
3401036;C53.9;5901549325126;;true
3401036;C53.9;5909990241217;;true
3401036;C53.9;5909990687800;;true
3401036;C53.9;5909990333936;;true
3401036;C53.9;5909990265831;;true
3401036;C53.9;5909991314446;;true
3401036;C54.8;5909990055197;;true
3401036;C54.8;5909990874408;;true
3401036;C54.8;5909990340330;;true
3401036;C54.8;5000456031318;;true
3401036;C54.8;5909990055234;;true
3401036;C54.8;5909990662753;;true
3401036;C54.9;5909990648825;;true
3401036;C54.9;5055565748640;;true
3401036;C54.9;5909990336258;;true
3401036;C54.9;5909990662753;14;false
3401036;C54.9;5055565713846;;true
3401036;C54.9;5909990055197;6;false
3401036;C54.9;5909990340330;;true
3401036;C54.9;5909991449872;;true
3401036;C54.9;5907626708905;;true
3401036;C54.9;5909990055234;14;false
3401036;C54.9;5909990958535;;true
3401036;C54.9;5909990687800;;true
3401036;C54.9;5909990874408;14;false
3401036;C54.9;5055565713853;;true
3401036;C56;5909990340330;7;false
3401036;C56;5909991425487;5;false
3401036;C56;5000456031325;;true
3401036;C56;5055565748640;5;false
3401036;C56;5909990662753;27;false
3401036;C56;5055565713853;;true
3401036;C56;5909990055234;30;false
3401036;C56;5909990983018;;true
3401036;C56;5055565713846;;true
3401036;C56;5909990055197;12;false
3401036;C56;5909991451332;11;false
3401036;C56;5909990874408;24;false
3401036;C56;5055565781623;;true
3401036;C56;5901797710989;6;false
3401036;C56;5909991451349;11;false
3401036;C56;5909990958535;;true
3401036;C56;NA;;true
3401036;C56;5000456031318;8;false
3401036;C56;5909990240814;;true
3401036;C56;5901797710972;6;false
3401036;C56;5909990776313;;true
3401036;C56;5909990984770;;true
3401036;C56;5907626708905;5;false
3401036;C56;5996537008044;7;false
3401036;C56;5996537007047;7;false
3401036;C56;5909990687800;;true
3401036;C56;5909990984756;;true
3401036;C57.8;5909990333936;;true
3401036;C57.8;5909990340330;;true
3401036;C60.2;5909990874408;;true
3401036;C61;5413868117059;;true
3401036;C61;5055565731352;;true
3401036;C61;5909990459513;;true
3401036;C61;5909990935024;;true
3401036;C61;5909991314446;;true
3401036;C61;5909990450633;;true
3401036;C61;5901720140555;6;false
3401036;C61;5909991415242;27;false
3401036;C61;5909991452728;11;false
3401036;C61;5909991452735;;true
3401036;C61;5909990874408;;true
3401036;C61;5909990994601;10;false
3401036;C61;5909991452742;11;false
3401036;C61;5909990687763;;true
3401036;C61;5909990851188;18;false
3401036;C61;5900411008624;6;false
3401036;C61;5909991474102;8;false
3401036;C61;5909990478019;;true
3401036;C61;5908229303337;7;false
3401036;C61;5055565780886;;true
3401036;C61;5909990336258;;true
3401036;C61;5909990776313;;true
3401036;C61;5909991472276;7;false
3401036;C61;5909990850280;21;false
3401036;C61;5909990055197;14;false
3401036;C61;5909990340330;8;false
3401036;C61;5909990662753;;true
3401036;C61;5909990646555;;true
3401036;C61;5909990687800;;true
3401036;C61;5055565748640;;true
3401036;C61;5909990648825;;true
3401036;C61;5902768001167;;true
3401036;C61;5909990958535;;true
3401036;C61;5909990055234;31;false
3401036;C62.1;5909990776313;;true
3401036;C62.1;5909990055197;;true
3401036;C62.1;5909990662753;;true
3401036;C62.1;5909990976102;;true
3401036;C62.1;5909990055234;;true
3401036;C62.1;5909990958535;;true
3401036;C62.1;5055565748640;;true
3401036;C62.1;5909990946983;;true
3401036;C62.1;5909990874408;;true
3401036;C64;5909991419479;;true
3401036;C64;3582186003954;;true
3401036;C64;5909990662753;;true
3401036;C64;5909990055234;;true
3401036;C64;5909991372514;;true
3401036;C64;5909990850280;;true
3401036;C64;5909991220501;7;false
3401036;C64;NA;;true
3401036;C64;5909990764891;;true
3401036;C64;5909991465643;;true
3401036;C64;5909991372538;;true
3401036;C64;5909990872459;;true
3401036;C64;3582186003961;;true
3401036;C64;5909990976102;;true
3401036;C64;5909990648825;;true
3401036;C64;5901812161307;;true
3401036;C64;5909990340330;;true
3401036;C64;5909990872442;;true
3401036;C64;5055565707548;;true
3401036;C64;5055565731352;;true
3401036;C64;5901549325126;;true
3401036;C64;5909990874408;;true
3401036;C64;5901812161277;;true
3401036;C64;5995327181608;;true
3401036;C64;5995327181615;;true
3401036;C64;5909990687763;;true
3401036;C64;5909990055197;;true
3401036;C64;5909990336258;;true
3401036;C64;5909991004460;;true
3401036;C64;5909991465704;;true
3401036;C64;5909991220518;7;false
3401036;C67;5909990687800;;true
3401036;C67;5909990333936;;true
3401036;C67;5909990055234;;true
3401036;C67;5909990614844;;true
3401036;C67;5909990958535;;true
3401036;C67.0;5909990333936;;true
3401036;C67.0;5909990340330;;true
3401036;C67.0;5909990958535;;true
3401036;C67.0;5055565748640;;true
3401036;C67.0;5909990614844;;true
3401036;C67.0;5909990055234;;true
3401036;C67.8;5909991487430;;true
3401036;C67.8;5909990958535;;true
3401036;C67.8;5909990055234;;true
3401036;C67.8;5909990976102;;true
3401036;C67.8;5909991487447;;true
3401036;C67.8;4054839462153;;true
3401036;C67.9;5909990958535;;true
3401036;C67.9;5909991487430;;true
3401036;C67.9;5909990055234;6;false
3401036;C67.9;4054839462153;;true
3401036;C67.9;5909991220501;;true
